timestep,RightFingerJoint11z_joint,RightFingerJoint12y_joint,RightFingerJoint13y_joint,RightFingerJoint11y_joint,RightFingerJoint21y_joint,RightFingerJoint22y_joint,RightFingerJoint23y_joint,RightFingerJoint21x_joint,RightFingerJoint31y_joint,RightFingerJoint32y_joint,RightFingerJoint33y_joint,RightFingerJoint41y_joint,RightFingerJoint42y_joint,RightFingerJoint43y_joint,RightFingerJoint41x_joint,RightFingerJoint51y_joint,RightFingerJoint52y_joint,RightFingerJoint53y_joint,RightFingerJoint51x_joint,LeftFingerJoint11z_joint,LeftFingerJoint12y_joint,LeftFingerJoint13y_joint,LeftFingerJoint11y_joint,LeftFingerJoint21y_joint,LeftFingerJoint22y_joint,LeftFingerJoint23y_joint,LeftFingerJoint21x_joint,LeftFingerJoint31y_joint,LeftFingerJoint32y_joint,LeftFingerJoint33y_joint,LeftFingerJoint41y_joint,LeftFingerJoint42y_joint,LeftFingerJoint43y_joint,LeftFingerJoint41x_joint,LeftFingerJoint51y_joint,LeftFingerJoint52y_joint,LeftFingerJoint53y_joint,LeftFingerJoint51x_joint,BLNx_joint,BLNy_joint,BLNz_joint,BPx_joint,BPy_joint,BPz_joint,BTx_joint,BTy_joint,BTz_joint,BUNx_joint,BUNy_joint,BUNz_joint,LAx_joint,LAy_joint,LAz_joint,LEx_joint,LEz_joint,LHx_joint,LHy_joint,LHz_joint,LKx_joint,LSx_joint,LSy_joint,LSz_joint,LWx_joint,LWy_joint,LFx_joint,LMrot_joint,RAx_joint,RAy_joint,RAz_joint,REx_joint,REz_joint,RHx_joint,RHy_joint,RHz_joint,RKx_joint,RSx_joint,RSy_joint,RSz_joint,RWx_joint,RWy_joint,RFx_joint,RMrot_joint,RootPositionX,RootPositionY,RootPositionZ,RootRotationX,RootRotationY,RootRotationZ,Height,Mass,HandLength
5.96,0.627273,-0.0261224,-0.00783672,-0.486268,0.685754,1.68663,0.50599,0.420481,3.99848,1.71418,0.514254,1.93369,1.47483,1.14849,-0.490339,2.71453,1.42447,0.427342,-0.176536,1.41352,11.2398,-0.376623,-43.7781,-0.5992,1.58511,0.475534,-0.236062,-0.36753,1.75578,0.526735,-0.727071,1.61621,0.0,0.240924,-0.464151,1.53382,0.460147,0.335255,-0.675817,0.0131391,-0.255176,-0.111404,-0.0585848,-0.062629,-0.14904,0.0378886,0.120713,0.193851,-0.00849013,0.125523,0.188476,-0.131855,-0.375609,1.01742,-0.896825,0.0975527,0.0435685,0.729836,-0.232645,0.447035,0.125705,-0.918701,-0.523599,0.0123373,-0.0795922,0.101592,0.111346,0.207454,0.172666,1.43157,0.329068,0.0981477,-0.164014,-0.216628,-0.136375,-0.0793784,-0.165848,0.545108,-0.523598,-0.79624,-0.122411,0.0393801,117.782,210.817,946.072,-0.0357773,0.000273442,1.41292,1.79,78.0,18.9
5.97,0.62337,-0.0116265,-0.00348794,-0.506768,0.687163,1.67971,0.503912,0.421362,4.00486,1.72234,0.516703,1.93369,1.47483,1.15397,-0.487805,2.70381,1.42864,0.428593,-0.177108,1.41335,11.2419,-0.370062,-43.9072,-0.600842,1.58196,0.474588,-0.236915,-0.347483,1.767,0.530099,-0.723162,1.61621,0.0,0.242293,-0.470538,1.53009,0.459026,0.335255,-0.675817,0.0142507,-0.255162,-0.111367,-0.0587179,-0.0623606,-0.14904,0.0377686,0.120682,0.19431,-0.00861285,0.125524,0.188507,-0.132116,-0.375853,1.01744,-0.897603,0.0975676,0.0435936,0.72979,-0.232677,0.447217,0.125359,-0.918925,-0.523599,0.0131772,-0.0815164,0.101463,0.111302,0.207719,0.172417,1.43136,0.329087,0.0979876,-0.164008,-0.216874,-0.136442,-0.0790617,-0.165743,0.545441,-0.523598,-0.795208,-0.121741,0.0387894,117.66,210.818,946.072,-0.0357773,0.000273442,1.413,1.79,78.0,18.9
5.98,0.625894,0.00702905,0.00210871,-0.499081,0.687163,1.68317,0.504951,0.419601,3.9921,1.71418,0.514254,1.93584,1.47584,1.15534,-0.488438,2.71185,1.43073,0.429219,-0.176249,1.41088,11.3175,-0.367437,-43.9718,-0.597559,1.57565,0.472695,-0.232654,-0.346369,1.75578,0.526735,-0.727071,1.61621,0.0,0.240924,-0.464151,1.53382,0.460147,0.336585,-0.675817,0.0153602,-0.255163,-0.111367,-0.0588924,-0.062043,-0.14904,0.0377126,0.120682,0.194146,-0.00891411,0.125524,0.188488,-0.1325,-0.375595,1.0173,-0.896784,0.0972223,0.0435129,0.72977,-0.232679,0.447359,0.124943,-0.919265,-0.523599,0.0143598,-0.0817391,0.101369,0.111306,0.207655,0.172376,1.43065,0.330573,0.0977898,-0.164057,-0.216926,-0.136396,-0.0787415,-0.165606,0.545456,-0.523598,-0.79422,-0.121653,0.0388155,117.493,210.812,946.066,-0.0357773,0.00027344,1.41304,1.79,78.0,18.9
6.0,0.625894,-0.0269825,-0.00809474,-0.499081,0.688571,1.68548,0.505644,0.422683,4.01761,1.71146,0.513438,1.94015,1.47584,1.14849,-0.487805,2.71721,1.42447,0.427342,-0.176822,1.41486,11.3092,-0.370062,-43.9718,-0.5992,1.5725,0.471749,-0.233506,-0.359734,1.75578,0.526735,-0.729677,1.61903,0.0,0.239555,-0.46628,1.53756,0.461268,0.33459,-0.675838,0.0155451,-0.25516,-0.111228,-0.0590342,-0.06139,-0.14904,0.0376458,0.1208,0.193898,-0.00839468,0.125083,0.188889,-0.132951,-0.375525,1.01726,-0.896095,0.0969359,0.0435419,0.72978,-0.232765,0.447529,0.124251,-0.91977,-0.523599,0.015298,-0.0828701,0.101241,0.111713,0.208094,0.172512,1.42861,0.331805,0.0976124,-0.164056,-0.216872,-0.136316,-0.0773421,-0.164942,0.545712,-0.523598,-0.792536,-0.122254,0.0385953,117.242,210.806,946.072,-0.0357773,0.00027344,1.41295,1.79,78.0,18.9
6.01,0.628318,-0.0439882,-0.0131965,-0.499081,0.688571,1.67624,0.502873,0.420041,4.00486,1.71962,0.515887,1.9423,1.47584,1.15671,-0.487805,2.71185,1.42239,0.426716,-0.178252,1.41151,11.2864,-0.375311,-44.1009,-0.597559,1.58196,0.474588,-0.233506,-0.360848,1.767,0.530099,-0.721859,1.61903,0.0,0.238186,-0.470538,1.52822,0.458466,0.33592,-0.675838,0.0155463,-0.25516,-0.111181,-0.0592742,-0.0612042,-0.14904,0.0375313,0.120735,0.193542,-0.0083163,0.125083,0.189001,-0.133333,-0.375688,1.01687,-0.896953,0.0969326,0.0435025,0.729761,-0.232875,0.447839,0.123938,-0.920167,-0.523599,0.0153633,-0.0838189,0.101345,0.111744,0.207917,0.172344,1.42766,0.331036,0.0975202,-0.164113,-0.216373,-0.136469,-0.0764925,-0.164254,0.5456,-0.523598,-0.791999,-0.121862,0.0386007,117.15,210.794,946.111,-0.0357773,0.00027344,1.413,1.79,78.0,18.9
6.0200000000000005,0.627106,-0.0213139,-0.00639417,-0.499081,0.685754,1.68432,0.505297,0.422683,3.94746,1.71554,0.514662,1.93799,1.47784,1.14849,-0.487171,2.70649,1.43073,0.429219,-0.179683,1.41306,11.1445,-0.372687,-43.5197,-0.594275,1.57407,0.472222,-0.237767,-0.345255,1.76539,0.529618,-0.727071,1.61762,0.0,0.239555,-0.470538,1.53382,0.460147,0.333925,-0.675879,0.0157647,-0.255165,-0.111181,-0.0592742,-0.0610515,-0.14904,0.0375695,0.120735,0.193487,-0.00818543,0.12517,0.188838,-0.133338,-0.375673,1.01676,-0.897521,0.0967886,0.043547,0.729766,-0.233014,0.447739,0.123727,-0.92018,-0.523599,0.0154435,-0.0847789,0.101359,0.111672,0.207586,0.172346,1.42765,0.33159,0.0973391,-0.164162,-0.216959,-0.136477,-0.0761314,-0.163433,0.544947,-0.523598,-0.789178,-0.121744,0.0387462,116.972,210.789,946.111,-0.0357773,0.000273438,1.41305,1.79,78.0,18.9
6.03,0.628218,0.00537929,0.00161379,-0.506768,0.687163,1.68202,0.504605,0.421802,3.96659,1.71146,0.513438,1.94445,1.47784,1.15397,-0.486538,2.70917,1.42447,0.427342,-0.179397,1.41511,11.2067,-0.375311,-43.7781,-0.595917,1.57407,0.472222,-0.236062,-0.364189,1.76219,0.528657,-0.732283,1.62043,0.0,0.238186,-0.464151,1.53569,0.460708,0.333925,-0.675858,0.0165477,-0.255165,-0.111181,-0.0592742,-0.0608156,-0.149006,0.0374113,0.120597,0.194007,-0.00748588,0.124965,0.188652,-0.133434,-0.375809,1.01713,-0.896027,0.0967236,0.0435009,0.729745,-0.233015,0.44798,0.123526,-0.920802,-0.523599,0.0154579,-0.0835532,0.101199,0.111824,0.207748,0.171861,1.42625,0.331075,0.0972191,-0.164225,-0.217519,-0.13646,-0.0751954,-0.162776,0.544798,-0.523598,-0.789462,-0.122405,0.039212,116.879,210.771,946.111,-0.0357773,0.000273438,1.41344,1.79,78.0,18.9
6.05,0.629597,-0.0334407,-0.0100322,-0.493955,0.691387,1.68432,0.505297,0.422683,3.9921,1.71554,0.514662,1.93369,1.48085,1.15397,-0.488438,2.70649,1.42656,0.427968,-0.177394,1.41051,11.1715,-0.372687,-43.6489,-0.597559,1.57881,0.473642,-0.237767,-0.347483,1.767,0.530099,-0.727071,1.61621,0.0,0.238186,-0.464151,1.53196,0.459587,0.331264,-0.676502,0.0175178,-0.255165,-0.110887,-0.0596233,-0.0607812,-0.149088,0.0374141,0.120797,0.1929,-0.00986342,0.123788,0.189299,-0.132362,-0.375898,1.01664,-0.897287,0.0963564,0.0435102,0.729721,-0.233022,0.447839,0.123382,-0.921656,-0.523599,0.0164761,-0.0839574,0.100614,0.111978,0.207885,0.172176,1.42396,0.33317,0.0968674,-0.164263,-0.217459,-0.136537,-0.0742014,-0.161551,0.545338,-0.523598,-0.790364,-0.121959,0.038973,116.572,210.806,946.114,-0.0357773,0.000273438,1.41356,1.79,78.0,18.9
6.0600000000000005,0.630575,-0.00516819,-0.00155046,-0.511894,0.684346,1.68202,0.504605,0.417399,3.92195,1.7101,0.51303,1.93584,1.47784,1.14849,-0.488438,2.70649,1.4203,0.426091,-0.178538,1.40707,11.2243,-0.372687,-43.8426,-0.597559,1.58196,0.474588,-0.236062,-0.350824,1.767,0.530099,-0.723162,1.61621,0.0,0.238186,-0.476926,1.53196,0.459587,0.33459,-0.6765,0.0175178,-0.255165,-0.110886,-0.0597978,-0.0606094,-0.149021,0.0375014,0.120797,0.193036,-0.00985129,0.123915,0.18937,-0.133126,-0.376038,1.01669,-0.895843,0.09623,0.0434582,0.729699,-0.233003,0.447827,0.123362,-0.921991,-0.523599,0.0177589,-0.0840775,0.100628,0.112005,0.207913,0.172236,1.42289,0.331678,0.0967872,-0.164285,-0.217438,-0.136463,-0.0736675,-0.161551,0.545685,-0.523598,-0.791313,-0.121924,0.0388437,116.479,210.765,946.115,-0.0357773,0.000212658,1.41347,1.79,78.0,18.9
6.07,0.626972,0.014277,0.00428311,-0.509331,0.687163,1.67855,0.503566,0.420041,3.98572,1.71418,0.514254,1.92723,1.47383,1.15945,-0.489072,2.71185,1.42239,0.426716,-0.178538,1.40971,11.2212,-0.371374,-43.6489,-0.597559,1.58038,0.474115,-0.236915,-0.348597,1.7686,0.53058,-0.728374,1.61621,0.0,0.240924,-0.464151,1.53943,0.461829,0.332594,-0.676621,0.0188113,-0.255168,-0.110886,-0.0601932,-0.0603809,-0.149021,0.0377306,0.120503,0.192931,-0.0093484,0.123159,0.189369,-0.133127,-0.376076,1.01684,-0.895734,0.0960602,0.0433936,0.7297,-0.232922,0.447864,0.123182,-0.922272,-0.523599,0.0183308,-0.0835714,0.101784,0.112055,0.208443,0.172201,1.4219,0.331376,0.0966785,-0.164338,-0.217659,-0.136397,-0.0731258,-0.160268,0.544768,-0.523598,-0.794638,-0.122375,0.0386927,116.324,210.782,946.132,-0.0357773,0.00021266,1.41392,1.79,78.0,18.9
6.08,0.631921,-0.0350905,-0.0105272,-0.501643,0.689979,1.68663,0.50599,0.420481,4.03674,1.71826,0.515479,1.93153,1.47283,1.15123,-0.487171,2.71721,1.42447,0.427342,-0.177394,1.4108,11.2854,-0.371374,-44.0364,-0.597559,1.58038,0.474115,-0.236062,-0.359734,1.76219,0.528657,-0.721859,1.62184,0.0,0.236817,-0.468409,1.53196,0.459587,0.33592,-0.676621,0.0188115,-0.255096,-0.110868,-0.0601932,-0.0599702,-0.149021,0.0375533,0.120503,0.193201,-0.00984713,0.123157,0.189301,-0.133094,-0.376454,1.01684,-0.896676,0.0959747,0.0434678,0.729706,-0.233009,0.448097,0.122944,-0.922797,-0.523599,0.0180687,-0.0830186,0.101648,0.112073,0.208818,0.172201,1.4213,0.332663,0.0966429,-0.16434,-0.217624,-0.136636,-0.0728478,-0.160262,0.544835,-0.523598,-0.795382,-0.121082,0.0385619,116.213,210.761,946.132,-0.0357773,0.000212658,1.41392,1.79,78.0,18.9
6.1000000000000005,0.62943,0.022385,0.00671552,-0.506768,0.692795,1.68317,0.504951,0.420041,3.94746,1.7101,0.51303,1.93584,1.47082,1.1526,-0.489072,2.71185,1.4203,0.426091,-0.176536,1.40707,11.216,-0.36875,-43.8426,-0.595917,1.57407,0.472222,-0.238619,-0.355279,1.767,0.530099,-0.729677,1.62184,0.0,0.243661,-0.474796,1.53196,0.459587,0.333925,-0.676622,0.0188294,-0.255096,-0.110868,-0.0603089,-0.0599701,-0.149089,0.0370917,0.120832,0.19245,-0.00860362,0.122472,0.189447,-0.132541,-0.376964,1.01675,-0.896754,0.0956982,0.0434803,0.730038,-0.232955,0.448018,0.122793,-0.923662,-0.523598,0.0184684,-0.0825079,0.101122,0.112149,0.207929,0.171919,1.41972,0.335423,0.0964889,-0.164346,-0.217754,-0.136904,-0.0721819,-0.159723,0.544835,-0.523598,-0.797557,-0.121119,0.0385866,115.964,210.772,946.136,-0.0357773,0.000212658,1.4142,1.79,78.0,18.9
6.11,0.625827,-0.0261928,-0.00785783,-0.504206,0.691387,1.68202,0.504605,0.41828,3.98572,1.71418,0.514254,1.9423,1.47183,1.15534,-0.486538,2.70917,1.43073,0.429219,-0.176536,1.40611,11.301,-0.371374,-43.9718,-0.597559,1.57723,0.473169,-0.238619,-0.344142,1.7718,0.531541,-0.719253,1.62184,0.0,0.236817,-0.468409,1.53569,0.460708,0.33592,-0.676622,0.0188295,-0.255096,-0.110868,-0.0603089,-0.0599701,-0.149089,0.0370917,0.120832,0.19245,-0.00900552,0.122133,0.189689,-0.133237,-0.377378,1.01684,-0.895982,0.0955231,0.0434721,0.730451,-0.232929,0.448018,0.122793,-0.923872,-0.523599,0.018643,-0.0827225,0.101225,0.112549,0.207811,0.172089,1.41931,0.335944,0.0964438,-0.164411,-0.218207,-0.137018,-0.0716749,-0.159217,0.544835,-0.523597,-0.797808,-0.12094,0.0394982,115.851,210.758,946.147,-0.0357773,0.00021266,1.4142,1.79,78.0,18.9
6.12,0.64145,0.0207353,0.00622059,-0.514456,0.697019,1.68432,0.505297,0.420041,4.08776,1.7101,0.51303,1.94445,1.47483,1.15808,-0.487171,2.71453,1.42447,0.427342,-0.177394,1.40787,11.2243,-0.367437,-43.8426,-0.595917,1.57565,0.472695,-0.237767,-0.361961,1.76059,0.528177,-0.728374,1.62184,0.0,0.236817,-0.468409,1.53756,0.461268,0.335255,-0.676704,0.0195803,-0.255096,-0.110914,-0.0604834,-0.0598177,-0.149129,0.0369499,0.120838,0.192023,-0.00917883,0.122819,0.189767,-0.133045,-0.377991,1.01703,-0.896674,0.0953901,0.0434536,0.730886,-0.232926,0.448106,0.122618,-0.924286,-0.523599,0.0190391,-0.0824134,0.100798,0.112345,0.207598,0.172247,1.4188,0.336756,0.0963565,-0.164411,-0.218301,-0.137197,-0.0715612,-0.15904,0.544368,-0.523597,-0.799886,-0.120986,0.0384392,115.725,210.769,946.148,-0.0357773,0.00021266,1.41456,1.79,78.0,18.9
6.13,0.638892,0.0279833,0.00839498,-0.524706,0.692795,1.68317,0.504951,0.422683,3.9921,1.7101,0.51303,1.9423,1.47483,1.15397,-0.485271,2.71721,1.42864,0.428593,-0.175677,1.4077,11.3341,-0.366125,-43.9718,-0.589351,1.57565,0.472695,-0.236915,-0.357506,1.76219,0.528657,-0.727071,1.62184,0.0,0.235448,-0.464151,1.54316,0.462949,0.333259,-0.676816,0.0201475,-0.255095,-0.110914,-0.0606492,-0.0594403,-0.149235,0.0369499,0.120656,0.192299,-0.00927716,0.123168,0.189843,-0.132297,-0.378332,1.0171,-0.895652,0.0953674,0.0435192,0.731302,-0.232803,0.448052,0.122608,-0.925152,-0.523598,0.0197503,-0.0823951,0.0996269,0.112372,0.207241,0.171969,1.41852,0.33901,0.0962369,-0.164442,-0.218452,-0.13727,-0.0712452,-0.158777,0.54354,-0.523598,-0.798136,-0.119594,0.0384343,115.612,210.777,946.148,-0.0357773,0.000212664,1.41486,1.79,78.0,18.9
6.15,0.63778,-0.00437849,-0.00131355,-0.517019,0.692795,1.68086,0.504259,0.422683,4.06863,1.71418,0.514254,1.93153,1.47483,1.15397,-0.489705,2.71721,1.42864,0.428593,-0.176249,1.40707,11.2575,-0.36875,-43.8426,-0.590992,1.58196,0.474588,-0.239471,-0.344142,1.76379,0.529138,-0.725768,1.62043,0.0,0.238186,-0.468409,1.54503,0.46351,0.333925,-0.676816,0.0208461,-0.255092,-0.110833,-0.0608777,-0.0594404,-0.149277,0.0369586,0.120656,0.191328,-0.00916016,0.122377,0.189731,-0.131703,-0.378812,1.01747,-0.896646,0.0950541,0.0433905,0.731287,-0.232724,0.448046,0.122317,-0.925608,-0.523598,0.0187771,-0.0815374,0.0994742,0.113206,0.206434,0.17158,1.41673,0.345338,0.0956719,-0.164444,-0.219042,-0.137372,-0.0709345,-0.158325,0.543109,-0.523598,-0.798983,-0.119298,0.0391849,115.299,210.81,946.162,-0.0357773,0.000212658,1.41552,1.79,78.0,18.9
6.16,0.642495,0.0255438,0.00766315,-0.527269,0.692795,1.68317,0.504951,0.422243,3.97297,1.71826,0.515479,1.94661,1.47684,1.15123,-0.485904,2.71453,1.4203,0.426091,-0.178252,1.4059,11.1611,-0.371374,-43.5197,-0.594275,1.57565,0.472695,-0.239471,-0.343028,1.7718,0.531541,-0.728374,1.62184,0.0,0.238186,-0.468409,1.5413,0.462389,0.333259,-0.676873,0.0208465,-0.255092,-0.110833,-0.0610741,-0.0592377,-0.149193,0.0369587,0.120656,0.191277,-0.00968213,0.123024,0.189953,-0.13186,-0.378979,1.01747,-0.897194,0.0948067,0.0433895,0.731246,-0.232608,0.448038,0.122413,-0.926463,-0.523598,0.0179343,-0.0816515,0.0993328,0.112918,0.206794,0.171502,1.41556,0.348558,0.0955002,-0.164443,-0.219038,-0.137307,-0.0707051,-0.158421,0.543051,-0.523598,-0.799559,-0.119742,0.0394649,115.16,210.815,946.174,-0.0357773,0.000212648,1.41561,1.79,78.0,18.9
6.17,0.646198,0.0304227,0.00912681,-0.522144,0.695611,1.68663,0.50599,0.421802,4.00486,1.70602,0.511805,1.93799,1.47082,1.14576,-0.485904,2.71721,1.42656,0.427968,-0.176249,1.40293,11.2346,-0.372687,-43.9718,-0.590992,1.57881,0.473642,-0.239471,-0.353052,1.76219,0.528657,-0.720556,1.61903,0.0,0.23271,-0.472667,1.53943,0.461829,0.333925,-0.676873,0.0208462,-0.255092,-0.110833,-0.0610741,-0.0592377,-0.149193,0.0369587,0.120656,0.191277,-0.00968193,0.123024,0.189949,-0.132791,-0.379135,1.01728,-0.896921,0.094534,0.0433454,0.731247,-0.232541,0.448038,0.12252,-0.927008,-0.523598,0.0177593,-0.0819875,0.0994505,0.112902,0.206609,0.17128,1.41457,0.352436,0.095463,-0.164443,-0.219032,-0.137307,-0.0700361,-0.158421,0.543051,-0.523598,-0.799133,-0.119834,0.0394687,115.071,210.79,946.184,-0.0357773,0.000212647,1.41575,1.79,78.0,18.9
6.18,0.642528,0.0223147,0.0066944,-0.524706,0.698428,1.68894,0.506683,0.420922,4.075,1.71418,0.514254,1.93799,1.46982,1.14849,-0.487171,2.72257,1.42239,0.426716,-0.17768,1.40645,11.1642,-0.372687,-43.7135,-0.592634,1.57407,0.472222,-0.238619,-0.360848,1.76539,0.529618,-0.725768,1.62184,0.0,0.239555,-0.470538,1.53943,0.461829,0.333925,-0.677,0.020852,-0.255097,-0.110833,-0.0612582,-0.0588457,-0.149203,0.0369587,0.120612,0.190582,-0.00968541,0.122574,0.190096,-0.133156,-0.379304,1.01741,-0.897805,0.0943634,0.0433565,0.731248,-0.232535,0.448038,0.122562,-0.927973,-0.523598,0.0177491,-0.0822828,0.0994604,0.112928,0.206493,0.171335,1.41317,0.357649,0.0954038,-0.164555,-0.219113,-0.137463,-0.0695773,-0.157663,0.541817,-0.523598,-0.798418,-0.119533,0.0399244,114.922,210.804,946.209,-0.0357773,0.000212647,1.41585,1.79,78.0,18.9
6.2,0.6497,0.0320021,0.00960063,-0.532394,0.691387,1.68894,0.506683,0.421362,3.98572,1.70602,0.511805,1.93584,1.47483,1.14849,-0.487805,2.72793,1.41822,0.425465,-0.177394,1.40214,11.301,-0.371374,-43.9718,-0.594275,1.58038,0.474115,-0.240323,-0.345255,1.7686,0.53058,-0.723162,1.62043,0.0,0.234079,-0.470538,1.5469,0.46407,0.33592,-0.677651,0.022887,-0.255098,-0.110694,-0.0615418,-0.0582216,-0.149203,0.0370637,0.120111,0.190727,-0.00973322,0.122289,0.190227,-0.133418,-0.380106,1.01741,-0.896585,0.0939851,0.0433519,0.731206,-0.232445,0.44784,0.122431,-0.929149,-0.523597,0.018113,-0.0825152,0.0993975,0.112819,0.20659,0.170287,1.41098,0.363428,0.0951298,-0.164543,-0.218748,-0.137903,-0.0691041,-0.157653,0.541871,-0.523598,-0.796547,-0.117238,0.0396487,114.613,210.806,946.253,-0.0357773,0.000212651,1.41637,1.79,78.0,18.9
6.21,0.646198,0.0304227,0.00912681,-0.522144,0.692795,1.6901,0.507029,0.420041,4.04312,1.71282,0.513846,1.93369,1.47784,1.14849,-0.489705,2.72257,1.42239,0.426716,-0.175963,1.40444,11.2771,-0.372687,-44.0364,-0.592634,1.57565,0.472695,-0.238619,-0.364189,1.76379,0.529138,-0.728374,1.62184,0.0,0.240924,-0.468409,1.53382,0.460147,0.33459,-0.677652,0.0229026,-0.255097,-0.110753,-0.0615769,-0.0579821,-0.149186,0.03702,0.120438,0.190617,-0.0108882,0.122378,0.190411,-0.134543,-0.380158,1.01738,-0.897753,0.0939175,0.0434439,0.731206,-0.232324,0.448061,0.122369,-0.930045,-0.523597,0.0181078,-0.0847466,0.0994076,0.112767,0.206662,0.170751,1.41,0.364419,0.0950878,-0.164581,-0.219371,-0.137896,-0.0686609,-0.157641,0.541999,-0.523598,-0.797982,-0.118418,0.0396094,114.516,210.82,946.252,-0.0357773,0.000123505,1.41643,1.79,78.0,18.9
6.22,0.647309,-0.00523856,-0.00157157,-0.529832,0.688571,1.69241,0.507722,0.422243,4.05587,1.71418,0.514254,1.94445,1.47483,1.14849,-0.484637,2.72257,1.42239,0.426716,-0.177108,1.40494,11.2212,-0.367437,-43.6489,-0.592634,1.58196,0.474588,-0.24288,-0.35862,1.76379,0.529138,-0.723162,1.62325,0.0,0.238186,-0.462022,1.54503,0.46351,0.331264,-0.677652,0.0231207,-0.255099,-0.110735,-0.0615769,-0.0578743,-0.149186,0.03702,0.120683,0.190636,-0.0102873,0.122193,0.19029,-0.134231,-0.380465,1.01755,-0.897959,0.0937274,0.0434939,0.731179,-0.232249,0.448144,0.122017,-0.930877,-0.523597,0.0185567,-0.0827731,0.0994013,0.112896,0.207334,0.171172,1.40909,0.367456,0.0950095,-0.164564,-0.219723,-0.138054,-0.0685371,-0.157244,0.542192,-0.523598,-0.798396,-0.118807,0.0401603,114.327,210.854,946.252,-0.0358584,1.94669e-06,1.41667,1.79,78.0,18.9
6.23,0.653369,0.0401101,0.012033,-0.529832,0.689979,1.69241,0.507722,0.424004,3.96659,1.71554,0.514662,1.93153,1.47283,1.14713,-0.490339,2.72525,1.42239,0.426716,-0.176822,1.40055,11.2678,-0.370062,-43.9718,-0.589351,1.57723,0.473169,-0.240323,-0.351938,1.76219,0.528657,-0.725768,1.62184,0.0,0.238186,-0.470538,1.5413,0.462389,0.331929,-0.677652,0.0229374,-0.255099,-0.110688,-0.0617078,-0.057655,-0.149184,0.03702,0.121125,0.191282,-0.0093587,0.121436,0.190571,-0.133711,-0.380481,1.01745,-0.8968,0.0937457,0.0435337,0.731135,-0.232318,0.448357,0.122017,-0.931914,-0.523597,0.018633,-0.0827055,0.0994776,0.113154,0.207932,0.17113,1.40719,0.369234,0.0948988,-0.16454,-0.219883,-0.138217,-0.0678751,-0.157126,0.542169,-0.523598,-0.799661,-0.119102,0.0395482,114.228,210.885,946.254,-0.0358583,1.94833e-06,1.41671,1.79,78.0,18.9
6.25,0.654581,0.0344415,0.0103325,-0.529832,0.688571,1.69702,0.509107,0.422683,4.04312,1.7101,0.51303,1.93369,1.47784,1.15123,-0.485904,2.71721,1.42447,0.427342,-0.176536,1.40134,11.3175,-0.367437,-43.9718,-0.590992,1.57565,0.472695,-0.240323,-0.346369,1.767,0.530099,-0.721859,1.61762,0.0,0.236817,-0.462022,1.54877,0.464631,0.332594,-0.677657,0.0241745,-0.255087,-0.110494,-0.0617755,-0.0571182,-0.149258,0.0369628,0.121162,0.19134,-0.00964195,0.121637,0.190556,-0.134293,-0.380835,1.01774,-0.895661,0.0934197,0.0437182,0.731035,-0.231851,0.448097,0.121518,-0.932364,-0.523598,0.0210073,-0.0846442,0.0994715,0.113434,0.207997,0.171633,1.40309,0.378641,0.0947345,-0.164357,-0.220384,-0.138374,-0.0663345,-0.156599,0.542585,-0.523598,-0.800186,-0.119982,0.0388403,113.939,210.951,946.287,-0.0359394,-0.000200651,1.41699,1.79,78.0,18.9
6.26,0.654715,0.0328622,0.00985865,-0.519581,0.688571,1.69241,0.507722,0.424884,4.03036,1.70874,0.512622,1.93369,1.47183,1.15671,-0.487171,2.71185,1.42656,0.427968,-0.177108,1.39816,11.2761,-0.372687,-43.9718,-0.592634,1.57407,0.472222,-0.240323,-0.35862,1.75738,0.527215,-0.719253,1.62043,0.0,0.239555,-0.474796,1.53943,0.461829,0.333925,-0.67766,0.0246272,-0.255091,-0.110494,-0.0620373,-0.0569896,-0.149246,0.0370569,0.121475,0.191118,-0.0107437,0.121,0.190538,-0.13445,-0.380955,1.01774,-0.897652,0.0932799,0.0438119,0.731033,-0.231664,0.448191,0.121331,-0.932869,-0.523598,0.0198658,-0.085942,0.0994785,0.113323,0.208301,0.171556,1.40181,0.376513,0.0947052,-0.164357,-0.219756,-0.138591,-0.0657527,-0.156587,0.543367,-0.523598,-0.802316,-0.11919,0.0386924,113.805,210.995,946.288,-0.0359394,-0.000200652,1.41706,1.79,78.0,18.9
6.2700000000000005,0.65566,0.0530267,0.015908,-0.540082,0.692795,1.69587,0.508761,0.422683,4.04312,1.70874,0.512622,1.93799,1.47082,1.15397,-0.486538,2.72257,1.42447,0.427342,-0.176822,1.40134,11.301,-0.367437,-43.9718,-0.592634,1.57565,0.472695,-0.243732,-0.364189,1.75578,0.526735,-0.721859,1.62043,0.0,0.235448,-0.464151,1.54503,0.46351,0.333259,-0.67757,0.0249337,-0.255093,-0.110633,-0.0620373,-0.056465,-0.149246,0.0371941,0.12165,0.190734,-0.010711,0.121063,0.190347,-0.136463,-0.381222,1.01817,-0.89783,0.0929701,0.0437794,0.731005,-0.231497,0.448191,0.12113,-0.933565,-0.523598,0.0205631,-0.0864411,0.0996483,0.113365,0.208635,0.171065,1.40064,0.374981,0.0944689,-0.164357,-0.219732,-0.138958,-0.0647558,-0.155943,0.543688,-0.523598,-0.805164,-0.118243,0.0385616,113.658,211.023,946.288,-0.0359394,-0.000237626,1.41717,1.79,78.0,18.9
